SiteID;TS;NOx;NO2;NO;PM10;NVPM10;VPM10;NVPM2.5;PM2.5;VPM2.5;CO;O3;SO2;Loc;Lat;Long
501;1559696400;101.0;37.75;41.25;16.975;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1559710800;33.0;18.25;9.75;11.775;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1559725200;282.5;78.0;133.25;27.475;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1559764800;290.75;83.5;135.0;17.975;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1559772000;197.25;69.75;83.25;16.125;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1559782800;114.75;51.0;41.5;13.6;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1559815200;400.0;115.5;185.5;24.0;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1559826000;297.75;106.5;124.5;26.625;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1559844000;283.75;99.25;120.0;19.025;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1559847600;295.0;99.5;127.0;20.05;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1559851200;246.0;85.25;104.5;15.9;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1559862000;142.5;67.25;49.0;15.45;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1559944800;159.5;65.0;61.5;18.375;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1559977200;64.5;35.0;19.5;11.75;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560038400;226.25;70.75;101.0;23.325;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560085200;160.5;62.25;63.75;21.675;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560099600;239.0;85.25;100.0;14.075;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560128400;81.75;42.25;25.75;21.925;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560135600;56.0;35.75;13.25;18.8;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560171600;140.5;47.5;60.75;27.875;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560196800;112.0;54.25;37.5;;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560211200;81.75;36.25;29.5;;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560243600;111.75;43.5;44.75;;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560340800;230.75;67.75;106.25;;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560351600;248.25;83.25;107.75;;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560387600;107.25;43.0;42.0;;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560391200;55.25;29.0;17.0;;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560409200;258.75;65.25;126.25;;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560434400;437.25;109.0;213.75;;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560456000;175.75;68.75;70.0;18.975;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560470400;168.75;65.75;67.0;14.675;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560502800;492.5;111.75;248.25;17.6;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560538800;267.25;94.0;113.0;19.85;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560553200;167.0;61.5;68.75;20.025;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560596400;240.5;74.0;108.5;11.525;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560650400;142.0;54.0;57.75;13.625;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560661200;68.25;46.0;15.0;19.875;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560682800;46.25;22.75;15.25;8.075;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560704400;55.0;23.5;20.5;10.725;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560772800;293.0;102.5;124.0;21.1;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560776400;277.5;90.5;122.25;22.725;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560834000;64.5;28.75;23.25;10.725;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560852000;182.25;69.75;73.0;26.45;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560873600;279.0;77.25;131.25;14.45;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560880800;319.25;115.25;132.5;16.525;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560895200;102.5;48.5;35.0;17.575;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560906000;110.5;46.75;41.5;17.775;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1560999600;49.25;28.5;13.5;10.925;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561003200;54.75;26.5;18.5;12.0;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561017600;442.5;120.0;210.5;30.8;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561028400;311.5;86.5;147.0;24.375;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561032000;177.0;60.75;76.0;22.55;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561140000;309.5;113.0;128.5;21.725;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561158000;171.0;60.75;71.5;17.775;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561183200;121.25;41.75;51.75;14.875;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561186800;194.75;52.5;92.75;13.85;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561190400;187.25;49.75;89.5;18.825;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561197600;129.25;55.0;48.25;25.2;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561201200;164.5;61.0;67.5;23.375;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561219200;106.75;51.0;36.5;18.2;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561240800;71.5;37.75;22.0;12.425;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561262400;31.0;22.0;5.75;7.825;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561280400;36.75;23.25;9.0;19.8;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561316400;75.5;49.25;17.25;32.675;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561341600;50.25;38.5;7.25;29.125;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561345200;28.25;24.25;2.5;31.6;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561359600;182.75;71.75;72.25;27.25;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
